time_window_,date,weekday,tollgate_id_1,tollgate_id_2,tollgate_id_3,direction_0,direction_1,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model6,has_etc,no_etc,vehicle_type0,vehicle_type1,vehicle_type2,temperature,rel_humidity,precipitation,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,wind_direction_6,wind_direction_7,wind_direction_8,wind_direction_9,wind_direction_10,wind_direction_11,wind_direction_12,wind_direction_13,wind_direction_14,wind_direction_15,wind_direction_16,wind_direction_17,volumes
43,23,4,1,0,0,0,1,0,95,10,3,4,1,0,25,90,88,27,0,24.3,77.0,0.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115
43,23,4,0,1,0,1,0,0,71,10,0,0,0,0,18,63,0,0,81,24.3,77.0,0.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81
43,23,4,0,0,1,1,0,0,101,26,1,4,0,0,40,92,0,0,132,24.3,77.0,0.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132
43,23,4,0,0,1,0,1,0,113,5,2,5,4,0,30,99,114,15,0,24.3,77.0,0.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129
27,21,2,1,0,0,1,0,0,45,4,0,0,0,0,13,36,0,0,49,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49
27,21,2,1,0,0,0,1,0,114,12,4,3,3,0,33,104,100,37,0,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137
27,21,2,0,1,0,1,0,0,90,13,1,0,0,0,31,73,0,0,104,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104
27,21,2,0,0,1,1,0,0,114,23,1,1,0,0,30,109,0,0,139,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,139
27,21,2,0,0,1,0,1,0,124,4,2,0,1,0,39,92,117,14,0,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131
4,12,2,1,0,0,1,0,0,1,1,3,0,2,0,0,7,0,0,7,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4,12,2,1,0,0,0,1,0,3,1,0,0,0,0,1,3,3,1,0,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,12,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,0,0,1,1,0,0,16,2,1,0,1,0,0,20,0,0,20,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
4,12,2,0,0,1,0,1,0,10,0,1,2,0,0,1,12,8,5,0,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
14,24,5,1,0,0,1,0,0,12,3,1,0,4,0,1,19,0,0,20,27.8,64.0,0.0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
14,24,5,1,0,0,0,1,0,21,0,1,0,3,0,2,23,13,12,0,27.8,64.0,0.0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
14,24,5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,27.8,64.0,0.0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14,24,5,0,0,1,1,0,0,9,3,1,0,0,0,3,10,0,0,13,27.8,64.0,0.0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
14,24,5,0,0,1,0,1,0,2,1,1,0,3,0,1,6,1,6,0,27.8,64.0,0.0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
8,20,1,1,0,0,1,0,0,4,1,0,0,2,0,0,7,0,0,7,21.1,68.0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
8,20,1,1,0,0,0,1,0,6,0,0,0,2,0,1,7,4,4,0,21.1,68.0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
8,20,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,68.0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,20,1,0,0,1,1,0,0,11,1,1,0,0,0,3,10,0,0,13,21.1,68.0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
8,20,1,0,0,1,0,1,0,6,1,0,0,1,0,1,7,3,5,0,21.1,68.0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
12,8,5,1,0,0,1,0,0,2,0,1,0,2,0,0,5,0,0,5,20.3,81.0,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
12,8,5,1,0,0,0,1,0,11,0,0,0,0,0,1,10,4,7,0,20.3,81.0,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
12,8,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,81.0,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,8,5,0,0,1,1,0,0,6,1,0,0,2,0,1,8,0,0,9,20.3,81.0,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
12,8,5,0,0,1,0,1,0,3,0,1,1,0,0,2,3,3,2,0,20.3,81.0,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
23,26,0,1,0,0,1,0,0,44,2,0,0,0,0,19,27,0,0,46,30.3,56.0,0.0,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
23,26,0,1,0,0,0,1,0,99,8,3,2,4,0,29,87,94,22,0,30.3,56.0,0.0,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
23,26,0,0,1,0,1,0,0,118,6,1,1,0,0,54,72,0,0,126,30.3,56.0,0.0,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
23,26,0,0,0,1,1,0,0,134,14,0,3,0,0,53,98,0,0,151,30.3,56.0,0.0,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
23,26,0,0,0,1,0,1,0,128,5,2,1,0,0,40,97,121,16,0,30.3,56.0,0.0,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
28,14,4,1,0,0,1,0,0,44,4,0,0,0,0,8,40,0,0,48,18.2,81.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48
28,14,4,1,0,0,0,1,0,98,3,0,4,6,0,25,86,88,23,0,18.2,81.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111
28,14,4,0,1,0,1,0,0,99,17,1,0,0,0,29,88,0,0,117,18.2,81.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,117
28,14,4,0,0,1,1,0,0,113,25,0,2,0,0,30,110,0,0,140,18.2,81.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140
28,14,4,0,0,1,0,1,0,87,5,2,3,3,0,31,69,86,14,0,18.2,81.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100
49,12,2,1,0,0,1,0,0,40,2,0,0,0,0,8,34,0,0,42,19.3,78.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42
49,12,2,1,0,0,0,1,0,94,5,0,2,2,0,38,65,86,17,0,19.3,78.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103
49,12,2,0,1,0,1,0,0,59,6,0,1,0,0,13,53,0,0,66,19.3,78.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66
49,12,2,0,0,1,1,0,0,78,24,0,2,0,0,28,76,0,0,104,19.3,78.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104
49,12,2,0,0,1,0,1,0,84,2,2,1,1,0,31,59,80,10,0,19.3,78.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90
60,25,6,1,0,0,1,0,0,32,3,0,0,0,0,12,23,0,0,35,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35
60,25,6,1,0,0,0,1,0,46,3,0,0,4,0,6,47,43,10,0,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53
60,25,6,0,1,0,1,0,0,28,8,0,0,0,0,7,29,0,0,36,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36
60,25,6,0,0,1,1,0,0,58,12,0,0,0,0,16,54,0,0,70,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70
60,25,6,0,0,1,0,1,0,58,2,1,0,0,0,16,45,59,2,0,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61
57,19,0,1,0,0,1,0,0,12,1,0,0,0,0,4,9,0,0,13,20.2,75.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
57,19,0,1,0,0,0,1,0,50,4,4,1,3,0,15,47,45,17,0,20.2,75.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62
57,19,0,0,1,0,1,0,0,41,3,0,0,0,0,12,32,0,0,44,20.2,75.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44
57,19,0,0,0,1,1,0,0,39,11,0,1,0,0,10,41,0,0,51,20.2,75.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
57,19,0,0,0,1,0,1,0,37,2,3,0,2,0,12,32,34,10,0,20.2,75.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44
53,10,0,1,0,0,1,0,0,15,1,0,0,0,0,7,9,0,0,16,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
53,10,0,1,0,0,0,1,0,99,6,2,2,1,0,38,72,92,18,0,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110
53,10,0,0,1,0,1,0,0,49,6,0,0,0,0,16,39,0,0,55,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55
53,10,0,0,0,1,1,0,0,63,25,0,0,0,0,13,75,0,0,88,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88
53,10,0,0,0,1,0,1,0,112,3,2,0,0,0,39,78,108,9,0,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117
0,19,0,1,0,0,1,0,0,10,1,0,0,2,0,4,9,0,0,13,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
0,19,0,1,0,0,0,1,0,125,7,2,2,0,0,33,107,109,31,0,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140
0,19,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,2,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0,19,0,0,0,1,1,0,0,11,0,2,0,3,0,0,17,0,0,17,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
0,19,0,0,0,1,0,1,0,162,6,4,5,2,0,46,135,160,21,0,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,181
27,15,5,1,0,0,1,0,0,68,2,0,0,0,0,16,54,0,0,70,20.3,96.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70
27,15,5,1,0,0,0,1,0,101,2,1,4,2,0,21,89,88,22,0,20.3,96.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110
27,15,5,0,1,0,1,0,0,99,9,0,0,0,0,27,81,0,0,108,20.3,96.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,108
27,15,5,0,0,1,1,0,0,108,19,0,0,0,0,28,99,0,0,127,20.3,96.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127
27,15,5,0,0,1,0,1,0,82,7,1,0,0,0,22,68,75,15,0,20.3,96.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90
32,10,0,1,0,0,1,0,0,39,1,0,0,0,0,7,33,0,0,40,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40
32,10,0,1,0,0,0,1,0,72,8,4,1,4,0,19,70,60,29,0,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89
32,10,0,0,1,0,1,0,0,66,10,0,0,0,0,12,64,0,0,76,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76
32,10,0,0,0,1,1,0,1,82,26,2,1,0,0,21,91,0,0,112,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112
32,10,0,0,0,1,0,1,0,82,9,1,0,2,0,25,69,77,17,0,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94
70,22,3,1,0,0,1,0,0,6,0,0,0,0,0,3,3,0,0,6,20.5,92.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
70,22,3,1,0,0,0,1,0,11,1,1,0,0,0,3,10,10,3,0,20.5,92.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
70,22,3,0,1,0,1,0,0,7,4,0,0,0,0,1,10,0,0,11,20.5,92.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
70,22,3,0,0,1,1,0,0,5,2,0,0,0,0,1,6,0,0,7,20.5,92.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
70,22,3,0,0,1,0,1,0,12,0,0,0,0,0,1,11,12,0,0,20.5,92.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
54,24,5,1,0,0,1,0,0,42,0,0,0,0,0,7,35,0,0,42,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42
54,24,5,1,0,0,0,1,0,71,3,1,1,2,0,24,54,65,13,0,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78
54,24,5,0,1,0,1,0,0,33,1,0,0,0,0,9,25,0,0,34,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34
54,24,5,0,0,1,1,0,0,84,20,1,3,0,0,24,84,0,0,108,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108
54,24,5,0,0,1,0,1,0,52,2,1,1,1,0,15,42,51,6,0,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57
65,20,1,1,0,0,1,0,0,30,5,0,1,1,0,2,35,0,0,37,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37
65,20,1,1,0,0,0,1,0,34,3,0,1,1,0,14,25,33,6,0,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39
65,20,1,0,1,0,1,0,0,5,0,0,0,0,0,5,0,0,0,5,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
65,20,1,0,0,1,1,0,0,22,9,0,1,0,0,6,26,0,0,32,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32
65,20,1,0,0,1,0,1,0,33,2,1,1,1,0,8,30,34,4,0,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38
45,25,6,1,0,0,1,0,0,63,2,0,0,0,0,15,50,0,0,65,24.4,85.0,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
45,25,6,1,0,0,0,1,0,79,3,0,3,1,0,22,64,75,11,0,24.4,85.0,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
45,25,6,0,1,0,1,0,0,85,8,0,1,0,0,31,63,0,0,94,24.4,85.0,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
45,25,6,0,0,1,1,0,0,101,15,1,5,0,0,29,93,0,0,122,24.4,85.0,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
45,25,6,0,0,1,0,1,0,113,3,3,1,2,0,31,91,110,12,0,24.4,85.0,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
4,11,1,1,0,0,1,0,0,2,1,3,1,3,0,0,11,0,0,11,18.7,74.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
4,11,1,1,0,0,0,1,0,4,1,0,0,2,0,1,7,3,5,0,18.7,74.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
4,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,74.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,11,1,0,0,1,1,0,0,16,2,0,0,0,0,0,18,0,0,18,18.7,74.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
4,11,1,0,0,1,0,1,0,3,1,1,0,3,0,2,6,3,5,0,18.7,74.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
53,11,1,1,0,0,1,0,0,22,1,1,0,0,0,7,17,0,0,24,20.3,66.0,0.0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
53,11,1,1,0,0,0,1,0,98,4,3,2,2,0,25,84,94,15,0,20.3,66.0,0.0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
53,11,1,0,1,0,1,0,0,69,7,0,0,0,0,14,62,0,0,76,20.3,66.0,0.0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
53,11,1,0,0,1,1,0,0,90,21,0,0,0,0,29,82,0,0,111,20.3,66.0,0.0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
53,11,1,0,0,1,0,1,0,106,5,5,0,2,0,38,80,107,11,0,20.3,66.0,0.0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
58,14,4,1,0,0,1,0,0,34,2,0,0,0,0,7,29,0,0,36,18.4,89.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36
58,14,4,1,0,0,0,1,0,57,2,1,0,4,0,11,53,55,9,0,18.4,89.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
58,14,4,0,1,0,1,0,0,45,7,0,0,0,0,18,34,0,0,52,18.4,89.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52
58,14,4,0,0,1,1,0,0,53,25,0,1,0,0,20,59,0,0,79,18.4,89.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79
58,14,4,0,0,1,0,1,0,49,1,0,0,1,0,9,42,50,1,0,18.4,89.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51
64,9,6,1,0,0,1,0,0,15,1,0,0,0,0,3,13,0,0,16,14.1,80.0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
64,9,6,1,0,0,0,1,0,23,1,2,0,1,0,3,25,22,6,0,14.1,80.0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28
64,9,6,0,1,0,1,0,0,19,10,0,0,0,0,4,25,0,0,29,14.1,80.0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
64,9,6,0,0,1,1,0,0,21,8,0,0,0,0,9,20,0,0,29,14.1,80.0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
64,9,6,0,0,1,0,1,0,30,1,0,1,2,0,7,27,30,4,0,14.1,80.0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34
27,8,5,1,0,0,1,0,0,29,5,1,0,0,0,5,30,0,0,35,20.5,80.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35
27,8,5,1,0,0,0,1,0,100,7,1,1,3,0,29,84,86,27,0,20.5,80.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113
27,8,5,0,1,0,1,0,0,79,4,0,0,0,0,23,60,0,0,83,20.5,80.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83
27,8,5,0,0,1,1,0,0,131,16,0,1,0,0,38,110,0,0,148,20.5,80.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,148
27,8,5,0,0,1,0,1,0,126,2,2,1,1,0,42,90,121,11,0,20.5,80.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132
23,19,0,1,0,0,1,0,0,40,2,1,0,0,0,16,27,0,0,43,26.8,56.0,0.0,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
23,19,0,1,0,0,0,1,0,106,5,3,2,2,0,35,83,99,19,0,26.8,56.0,0.0,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
23,19,0,0,1,0,1,0,0,93,4,0,0,0,0,36,61,0,0,97,26.8,56.0,0.0,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
23,19,0,0,0,1,1,0,0,139,12,0,2,0,0,57,96,0,0,153,26.8,56.0,0.0,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
23,19,0,0,0,1,0,1,0,97,3,2,0,1,0,33,70,92,11,0,26.8,56.0,0.0,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
32,21,2,1,0,0,1,0,0,30,7,0,0,0,0,8,29,0,0,37,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37
32,21,2,1,0,0,0,1,0,76,5,3,4,1,0,22,67,63,26,0,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89
32,21,2,0,1,0,1,0,0,57,17,0,0,0,0,14,60,0,0,74,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
32,21,2,0,0,1,1,0,0,81,35,0,2,0,0,16,102,0,0,118,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,118
32,21,2,0,0,1,0,1,0,74,4,1,0,1,0,15,65,68,12,0,24.9,67.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80
39,19,0,1,0,0,1,0,0,48,7,2,0,0,0,17,40,0,0,57,20.8,92.0,1.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57
39,19,0,1,0,0,0,1,0,79,14,1,1,5,0,15,85,68,32,0,20.8,92.0,1.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100
39,19,0,0,1,0,1,0,0,68,9,1,3,0,0,26,55,0,0,81,20.8,92.0,1.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81
39,19,0,0,0,1,1,0,0,102,12,1,2,0,0,32,85,0,0,117,20.8,92.0,1.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,117
39,19,0,0,0,1,0,1,0,82,5,2,0,2,0,22,69,77,14,0,20.8,92.0,1.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91
1,12,2,1,0,0,1,0,0,7,0,0,0,0,0,1,6,0,0,7,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,12,2,1,0,0,0,1,0,46,11,7,2,4,0,16,55,42,29,0,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
1,12,2,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,2,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,12,2,0,0,1,1,0,0,10,1,0,0,1,0,2,10,0,0,12,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,12,2,0,0,1,0,1,0,78,6,3,2,1,0,30,60,78,12,0,19.9,60.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
23,10,0,1,0,0,1,0,0,35,2,0,0,0,0,10,27,0,0,37,18.025,61.39648438,0.0,3.839453125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37
23,10,0,1,0,0,0,1,0,132,6,2,2,4,0,41,105,121,25,0,18.025,61.39648438,0.0,3.839453125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146
23,10,0,0,1,0,1,0,0,110,5,0,0,0,0,50,65,0,0,115,18.025,61.39648438,0.0,3.839453125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115
23,10,0,0,0,1,1,0,0,140,10,0,1,0,0,52,99,0,0,151,18.025,61.39648438,0.0,3.839453125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151
23,10,0,0,0,1,0,1,0,77,1,2,0,0,0,17,63,72,8,0,18.025,61.39648438,0.0,3.839453125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80
42,15,5,1,0,0,1,0,0,50,3,3,0,0,0,14,42,0,0,56,20.0,97.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56
42,15,5,1,0,0,0,1,0,87,14,1,4,2,0,24,84,84,24,0,20.0,97.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,108
42,15,5,0,1,0,1,0,1,68,10,0,0,0,0,14,65,0,0,79,20.0,97.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79
42,15,5,0,0,1,1,0,0,92,14,1,1,0,0,30,78,0,0,108,20.0,97.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,108
